Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City State Zip,Inspection Date,Inspection Type,Results,Violations
1516157,Manierre,Manierre,24311,School,Risk 1 (High),1420 N Hudson (432W) ,"CHESTNUT STREET,IL,60610",01/22/2015,Canvass,Pass,
1515904,Carson (New),Carson (New),70217,School,Risk 1 (High),2550 W 56th (5600S) ST ,"chicago,IL,60629",01/14/2015,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED STANDING WATER ON THE WOMENS RESTROOM (EMPLOYEES) INSTRUCTED TO DRY MOP. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED THE MENS, AND WOMENS (EMPLOYEE'S) RESTROOMS LEAKING WATER FROM THE HANDLE, INSTRUCTED TO REPAIR. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED THE CEILING TILE BY WALL IN FRONT SERVING LINE WATER DAMAGED, INSTRUCTED TO REPLACE."
1515897,Carson (Old),Carson (Old),22601,School,Risk 1 (High),5516 S Maplewood (2532W) AVE ,"chicago,IL,60629",01/14/2015,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED MISSING FAN GUARD COVERS IN THE WALK-IN FREEZER, INSTRUCTED TO REPLACE. ALSO IN SAME FREEZER CHECK/REPAIR DRAIN LINE OBSERVED A LARGE BUILD UP OF ICE ON THE FLOOR OF THE FREEZER. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED EXCESSIVE ICE BUILD UP ON THE FLOOR IN THE WALK-IN FREEZER, INSTRUCTED TO REMOVE."
1515823,EBERHART ELEMENTARY SCHOOL,EBERHART ELEMENTARY SCHOOL,23041,School,Risk 1 (High),3400 W 65th PL ,"chicago,IL,60629",01/13/2015,Canvass,Pass,"41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED  CLUTTER OF MS. POINTERS STUFF IN BASEMENT OLD BUILDING/LUNCHROOM, INSTRUCTED TO ORGANIZE AND REMOVE ITEMS NOT BEING USED. ALSO OBSERVED 2 MILK COOLERS AND 1 STEAM TABLE NOT BEING USED IN OLD BUILDING LUNCHROOM, INSTRUCTED TO REMOVE. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED THE FLOOR IN NEW MAIN KITCHEN IN FRONT WALK-IN COOLER IN POOR REPAIR(HOLE NEEDS FILLING), INSTRUCTED TO REPAIR. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: GIRLS RESTROOM NEW BUILDING OBSERVED MISSING CEILING VENT COVER OVER REAR TOILET, INSTRUCTED TO REPLACE. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED THE JANITOR DOOR OFF TRACK(DOOR DOES NOT CLOSE) NEW BUILDING BEHIND ADULT RESTROOM, AND ENTRANCE TO BOYS RESTROOM, INSTRUCTED TO REPAIR. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED THE 2ND NOZZLE AT THE 3 COMPARTMENT SINK LEAKING, INSTRUCTED TO REPAIR."
1467568,LA CUCHARA,LA CUCHARA,2157659,Restaurant,Risk 1 (High),1521-1523 W MADISON ST ,"Chicago,IL,60607",12/30/2014,Canvass,Pass w/ Conditions,"8. SANITIZING RINSE FOR EQUIPMENT AND UTENSILS:  CLEAN, PROPER TEMPERATURE, CONCENTRATION, EXPOSURE TIME - Comments: DISH MACHINE IN THE SECOND FLOOR BAR AREA NOT PROPERLY SANITIZING MULTI USE ITEMS.  MUST REPAIR.   | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: MUST PROPERLY INVERT ALL MULTI USE ITEMS.  (STORE UPSIDE DOWN) | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MUST REPLACE THE LIGHT BULB IN THE 1ST FLOOR WASHROOM WHERE NEEDED."
1515375,"Payton, Walter (H/S)",WALTER PAYTON COLLEGE PREP,70020,School,Risk 1 (High),1034 N Wells ST ,"CHicago,IL,60610",12/23/2014,Canvass Re-inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: REAR EXIT DOORS HAVE BEEN RODENT PROOFED."
1515355,BROADWAY DOLLAR STORE,,76530,Grocery Store,Risk 3 (Low),4881 N BROADWAY ,",IL,",12/22/2014,Canvass,Out of Business,
1513072,"Payton, Walter (H/S)",WALTER PAYTON COLLEGE PREP,70020,School,Risk 1 (High),1034 N Wells ST ,"CHicago,IL,60610",12/16/2014,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: REAR EXIT DOORS ARE NOT RODENT PROOFED.  THE SHIPPING AND RECEIVING DOUBLE DOORS HAVE A 1/2' GAP ALONG THE BOTTOM OF THE DOORS.  MANAGEMENT INSTRUCTED TO RODENT PROOF ALL OUTER OPENINGS.  SERIOUS VIOLATION 7-38-020. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: REPLACE THE BROKEN HOT AND COLD WATER HANDLES IN THE WASHROOMS WHERE MISSING.  REPAIR HOT AND COLD WATER HANDLES IN THE WASHROOMS SO THAT THEY CAN BE USED FOR 15-20 SECONDS WITHOUT HAVING TO BE REACTIVATED. | 9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: NO HOT WATER WAS AVAILABLE AT THE 3 COMPARTMENT SINK OR AT WASHROOMS IN THE ENTIRE BUILDING.  THE WATER TEMPERATURE AT THE 3 COMPARTMENT SINK WAS AT 85F.  MANAGEMENT INSTRUCTED THAT HOT WATER ABOVE 110F MUST BE AVAILABLE FOR WASHING AND SANITIZING UTENSILS AND EQUIPMENT.  CRITICAL VIOLATION 7-38-030."
1512618,KING'S CHOP SUEY,KING'S CHOP SUEY,2055457,Restaurant,Risk 1 (High),4635 W 63RD ST ,"chicago,IL,60629",12/04/2014,Complaint,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: EXTERIOR/INTERIOR OF PREP COOLER INCLUDING HANDLES AND GASKETS NOT CLEAN AND EXTERIOR OF ALL REACH IN COOLERS, COOKING EQUIPMENT AND PREP TABLES. MUST CLEAN AND MAINTAIN AT ALL TIMES.  
 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS IN NEED OF CLEANING IN PREP AREA, WASHROOM AND BASEMENT STAIRS. MUST CLEAN AND MAINTAIN AT ALL TIMES. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST CLEAN THE WALL BEHIND THE COOKING EQUIPMENT HAS SPLASHED ON FOOD DEBRIS ON IT. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: CLUTTER IN THE BASEMENT BOXES, OLD UNUSED EQUIPMENT. 
MUST CLEAN AND ORGNIZE SO NO INSECT OR RODENT HARBORAGE."
1502028,"51 HALSTED, INC.","51 HALSTED, INC.",2355181,Grocery Store,Risk 3 (Low),5101-5109 S HALSTED ST ,",IL,60609",11/18/2014,License Re-inspection,Pass,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: VIOLATION CORRECTED COOLER 37.5*F, FREEZER 0*F AT THIS TIME. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION CORRECTED ECONOMY PEST CONTROL/LOG BOOK. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: VIOLATION CORRECTED CLUTTER REMOVED/HOLE FILLED. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED 3 COMPARTMENT SINK LOCATED IN THE RESTROOM, INSTRUCTED TO REMOVE FROM PREMISES. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: VIOLATION CORRECTED."
1418640,"KOREA FARM, INC",KOREA FARM,2277575,Wholesale,Risk 3 (Low),3445 N KIMBALL ,",IL,60618",11/10/2014,Short Form Complaint,Pass,
1501529,HAROLD'S CHICKEN 57 LLC.,HAROLD'S CHICKEN,2363519,Restaurant,Risk 1 (High),6606 W NORTH AVE ,"Chicago,IL,60707",11/05/2014,License,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: SMALL WATER LEAK AT DRAIN PIPE BENEATH THE 3 COMPARTMENT SINK WASH BASIN AND SLOW DRAINING HANDSINK IN TOILET ROOM.INSTRUCTED TO REPAIR AND MAINTAIN. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: NO VISIBLE THERMOMETER INSIDE THE WALK-IN-COOLER.INSTRUCTED TO PROVIDE AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REMOVE DUSTS ACCUMULATIONS ON CEILING VENTILATION COVERS IN PREP AREA,TOILET ROOM AND MAINTAIN."
1501314,Bradwell School of Excellence,Myra Bradwell Math Science and Technology Academy,22291,School,Risk 1 (High),7736 S Burnham (2800E) ,"chicago,IL,60649",10.29.2014,Canvass Re-inspection,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: PAINT RUSTY EXTERIOR OF GREASE TRAP NEAR 3 COMPARTMENT SINK. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: DOORS REPAIRED, PREVIOUSLY AFFECTED AREAS CLEANED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments:  CLEAN THE FOLLOWING: FILTERS ABOVE COOKING EQUIPMENT IN FOOD PREP AREA, MICROWAVES IN TEACHER'S AND IN BOILER ROOM BREAK AREAS, REFRIGERATOR IN TEACHER'S BREAK ROOM | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS THROUGHOUT ALL STORAGE ROOMS AND AREAS IN BOILER ROON BUILDING(DEBRIS, DIRT). REMOVE ALL STANDING AND DIRTY WATER FROM FROM FLOORS IN BASEMENT UNDERNEATH BOILER ROOM, MUST KEEP FLOORS DRY TO PREVENT PEST BREEDING. 
 | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REMOVE ALL CHIPPING PAINT FROM WALLS IN JANITOR'S CLOSETS, IN BOTH GIRL'S WASHROOMS ON SECOND FLOOR, FIRST FLOOR GIRL'S AND BOY'S WASHROOM AT SOUTH END OF THE BUILDING. REMOVE ALL DEBRIS FROM LIGHT SHIELDS IN FOOD PREP AREA, AND IN STUDENT WASHROOMS. 
 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments:  REPAIR ALL BROKEN WASHBOWLS IN STUDENT WASHROOMS(ONE WORKING WASH BOWL IN EVERY WASHROOM), AND REPLACE OLD FAUCET AT WORKING WASHBOWL IN SECOND FLOOR NORTH BOY'S WASHROOM WITH A TIMED FAUCET. REPAIR LEAKY PIPE UNDERNEATH SANITIZING COMPARTMENT OF 3 COMP. SINK. 
 | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST RE-ORGANIZE ALL STORAGE ROOMS AND AREAS IN BOILER ROOM BUILDING AND IN MDF ROOM ON FIRST FLOOR IN MAIN BUILDING. ALL ARTICLES MUST BE PROPERLY STORED ELEVATED 6 INCHES OFF FLOOR AND AWAY FROM WALLS WHERE POSIBLE. ELIMINATE CLUTTER IN JANITOR'S CLOSETS, FLOORS IN ALL THESE AREAS MUST BE ACCESSIBLE FOR CLEANING, INSPECTING AND SERVICING BY PEST CONTROL."
1447538,I DREAM OF FALAFEL,I DREAM OF FALAFEL,2032750,,Risk 1 (High),329 S FRANKLIN ST ,",IL,",10/23/2014,Canvass,Business Not Located,
1498112,"51 HALSTED, INC.","51 HALSTED, INC.",2355181,Grocery Store,Risk 3 (Low),5101-5109 S HALSTED ST ,",IL,60609",10/23/2014,License,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: NO PEST CONTROL LOG BOOK ON PREMISES , INSTRUCTED TO PROVIDE. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: OBSERVED CLUTTER ON THE OUT SIDE TRASH AREA, INSTRUCTED TO CLEAN HAVE CLUTTER REMOVED. | 2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: OBSERVED COOLER AND FREEZER NOT ON, INSTRUCTED TO HAVE ON FOR REINSPECTION COOLER MUST MAINTAIN 40*F OR BELOW, FREEZER 0*F OR BELOW. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED CONSTRUCTION CLUTTER INSTRUCTED TO REMOVE. ALSO OLD GAS TANK TAKEN FROM BELOW GROUND IN BACK NEED TO FILL HOLE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED 3 COMPARTMENT SINK LOCATED IN THE RESTROOM, INSTRUCTED TO REMOVE FROM PREMISES."
1498066,Bradwell School of Excellence,Myra Bradwell Math Science and Technology Academy,22291,School,Risk 1 (High),7736 S Burnham (2800E) ,"chicago,IL,60649",10/22/2014,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OUTER OPENINGS NOT PROTECTED. BOTH EXIT DOORS IN BOILER ROOM FOUND WITH GAPS GREATER THAN 1/4 INCH AT THE BOTTOMS - MUST REPAIR BOTH DOORS MAKING THEM TIGHT-FITTING TO PREVENT RODENT ENTRY. 20 MICE DROPPINGS OBSERVED IN HANDICAPP LIFT AND IN SURROUNDING AREA ON THE FLOOR IN REAR AREA BY STAGE IN AUDITORIUM - MUST CLEAN AND SANITIZE ALL AFFECTED AREAS, AND SEAL UP ALL OPENINGS FOUND IN FLOORS, WALLS AND CEILINGS. SERIOUS VIOLATION 7-38-020. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: PAINT RUSTY EXTERIOR OF GREASE TRAP NEAR 3 COMPARTMENT SINK. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN THE FOLLOWING: FILTERS ABOVE COOKING EQUIPMENT IN FOOD PREP AREA, MICROWAVES IN TEACHER'S AND IN BOILER ROOM BREAK AREAS, REFRIGERATOR IN TEACHER'S BREAK ROOM. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS THROUGHOUT ALL STORAGE ROOMS AND AREAS IN BOILER ROON BUILDING(DEBRIS, DIRT). 
REMOVE ALL STANDING AND DIRTY WATER FROM FROM FLOORS IN BASEMENT UNDERNEATH BOILER ROOM, MUST KEEP FLOORS DRY TO PREVENT PEST BREEDING. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REMOVE ALL CHIPPING PAINT FROM WALLS IN JANITOR'S CLOSETS, IN BOTH GIRL'S WASHROOMS ON SECOND FLOOR, FIRST FLOOR GIRL'S AND BOY'S WASHROOM AT SOUTH END OF THE BUILDING. 
REMOVE ALL DEBRIS FROM LIGHT SHIELDS IN FOOD PREP AREA, AND IN STUDENT WASHROOMS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: REPAIR ALL BROKEN WASHBOWLS IN STUDENT WASHROOMS(ONE WORKING WASH BOWL IN EVERY WASHROOM), AND REPLACE OLD FAUCET AT WORKING WASHBOWL IN SECOND FLOOR NORTH BOY'S WASHROOM WITH A TIMED FAUCET. 
REPAIR LEAKY PIPE UNDERNEATH SANITIZING COMPARTMENT OF 3 COMP. SINK. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST RE-ORGANIZE ALL STORAGE ROOMS AND AREAS IN BOILER ROOM BUILDING AND IN MDF ROOM ON FIRST FLOOR IN MAIN BUILDING. ALL ARTICLES MUST BE PROPERLY STORED ELEVATED 6 INCHES OFF FLOOR AND AWAY FROM WALLS WHERE POSIBLE. ELIMINATE CLUTTER IN JANITOR'S CLOSETS, FLOORS IN ALL THESE AREAS MUST BE ACCESSIBLE FOR CLEANING, INSPECTING AND SERVICING BE PEST CONTROL."
1387698,"JUST LIKE HOME, BALDWIN DAY CARE","JUST LIKE HOME, BALDWIN DAY CARE",2216016,Daycare Combo 1586,Risk 1 (High),301 E 79th ST ,"Chicago,IL,60619",10/20/2014,License,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST DEFROST THE CHEST FREEZER IN REAR OF PREMISES,HAS HEAVY ICE BUILD-UP | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: MUST PROVIDE A SPRING ON WASHROOM DOOR FOR SELF-CLOSING FOR EMPLOEE'S WASHROOM | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST REMOVE CLUTTER FROM THE STORAGE CLOSET IN REAR OF PREMISES,TO PREVENT RODENT HARBORAGE | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: SOME STAINED CEILING  TILES IN THE KITCHEN AREA MUST REPACE TILES"
1506227,SUN FRESH MARKET & DELI,SUN FRESH MARKET & DELI,2021825x,Grocery Store,Risk 1 (High),3640 N CENTRAL AVE ,"CCHICAGO,IL,60634",10/20/2014,Complaint,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Walk in cooler shelving that had peeling paint/rust, shall be repaired/replaced. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Non food contact surfaces of walk in cooler shelving/racks not clean, need detailed cleaning(crevices), non food contact surfaces of cooking equipment not clean, need detailed cleaning(corners). | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Floors under cooking equipment, walk in coolers not clean, need detailed cleaning(corners), floors in rear storage area, bsmt storage areas not clean, need detailed cleaning(corners). | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Rear kitchen area wall had peeling paint/broken plastic wall covering, shall be repaired/replaced. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Exposed hand sink in rear kitchen area drain running slow, shall be repaired/replaced."
1497852,"51 HALSTED, INC.","51 HALSTED, INC.",2355181,Grocery Store,Risk 3 (Low),5101-5109 S HALSTED ST ,",IL,60609",10/15/2014,License,Fail,
1447516,HALSTED STREET DELI & BAGEL,,2358755,Restaurant,Risk 1 (High),133 N WELLS ST ,",IL,",10/10/2014,License Re-inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION CORRECTED. FRONT DOOR RODENT PROOF. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN/SANITIZE ALL CONTACT SURFACES, COUNTERS, EQUIPMENT AND EDGES OF DUST BUILD-UP. 
 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST DETAIL CLEAN FLOORS THROUGHOUT, AND IN ELECTRICAL ROOM. 
 | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: REMOVE ALL CLUTTER AND UNNECESSARY ARTICLES WHERE NECESSARY THROUGHOUT PREMISES. 
"
1447493,HALSTED STREET DELI & BAGEL,,2358755,Restaurant,Risk 1 (High),133 N WELLS ST ,",IL,",09/30/2014,License,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: FRONT DOOR AT BOTTOM NOT RODENT PROOF, WITH 1/4' GAP. MUST SEAL TO PREVENT RODENT ENTRY. SERIOUS VIOLATION 7-38-020. NO CITATION ISSUED.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST DETAIL CLEAN FLOORS THROUGHOUT, AND IN ELECTRICAL ROOM. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN/SANITIZE ALL CONTACT SURFACES, COUNTERS, EQUIPMENT AND LEDGES OF DUST BUILD-UP. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: REMOVE ALL CLUTTER AND UNNECESSARY ARTICLES WHERE NECESSARY THROUGHOUT PREMISES."
1497352,QUICKISS,ONE STOP PANTRY,2252588,Grocery Store,Risk 2 (Medium),4245 W ARMITAGE AVE ,",IL,60639",09/30/2014,Canvass,Out of Business,
1447490,HALSTED STREET DELI & BAGEL,,2358755,Restaurant,Risk 1 (High),133 N WELLS ST ,",IL,",09/26/2014,License,Fail,
1439561,HALSTED STREET DELI & BAGEL,,2358755,Restaurant,Risk 1 (High),133 N WELLS ST ,",IL,",09/24/2014,License,Fail,
1496888,La Michoacana Natural,La Michoacana Natural,2270685,Restaurant,Risk 2 (Medium),6149 W Grand AVE ,"Chicago,IL,60639",09/18/2014,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS ALONG THE WALLS AND IN ALL CORNERS THROUGHOUT REAR PREP/STORAGE AREA. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: INSTRUCTED TO CLEAN, REMOVE UNNECESSARY ARTICLES STORED IN REAR PREP AREA TO PREVENT PEST HARBORAGE. MUST REORGANIZE.  | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED TO REPLACE BROKEN RUBBER GASKET AROUND REACH-IN 3 COOLER DOOR (FAR RIGHT). "
1453541,LA CUCHARA,LA CUCHARA,2157659,Restaurant,Risk 1 (High),1521-1523 W MADISON ST ,"Chicago,IL,60607",09/15/2014,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: THE FOLLOWING IN NEED OF CLEANING: SIDES OF FRYERS TO REMOVE GREASE AND INTERIOR OF ALL REACH IN COOLERS. 
MUST CLEAN AND MAINTAIN AT ALL TIMES. 
 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS UNSER AND AROUND ALL EQUIPMENT IN NEED OF CLEANING TO REMOVE ALL BUILD UP.  
MUST CLEAN AND MAINTAIN AT ALL TIMES. 
 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: ALL FLOOR DRAINS IN NEED OF CLEANING TO REMOVE ALL BUILD UP, 
MUST CLEAN AND MAINTAIN AT ALL TIMES. 
"
1496490,PIKO STREET KITCHEN,PIKO STREET KITCHEN,2334778,Mobile Food Preparer,Risk 2 (Medium),627 ESTES AVE ,"SCHAUMBURG,IL,60193",09/09/2014,License,Pass,
